0.810958743095398,0.3795658349990845
0.7888071835041046,0.37135693430900574
0.7444104552268982,0.45084714889526367
0.788231611251831,0.3769145607948303
0.7893827557563782,0.36579930782318115
0.8086341023445129,0.3925560712814331
0.8167986273765564,0.382302850484848
0.818049430847168,0.41443192958831787
0.8459469676017761,0.38626939058303833
0.7462520003318787,0.45112961530685425
0.7425689101219177,0.4505646824836731
0.7893342971801758,0.49457696080207825
0.78926682472229,0.49930837750434875
0.8233171701431274,0.5580583810806274
0.8280260562896729,0.5594675540924072
0.8273026943206787,0.5645698308944702
0.8311536908149719,0.5780222415924072
0.843487560749054,0.5431234836578369
0.8474174737930298,0.5490846633911133
