0.2387445569038391,0.3606862425804138
0.22782322764396667,0.40418240427970886
0.2333085611462593,0.5201846063137054
0.22246864438056946,0.4051803946495056
0.2331778109073639,0.4031844139099121
0.20998188853263855,0.4636722207069397
0.2509921193122864,0.39368122816085815
0.19757504761219025,0.4843921661376953
0.26301828026771545,0.3563380837440491
0.23124317824840546,0.5198057293891907
0.23537394404411316,0.5205634832382202
0.2763136923313141,0.529876708984375
0.21865615248680115,0.608495831489563
0.259309321641922,0.5968849062919617
0.1915132850408554,0.7104979753494263
0.2520810663700104,0.6071654558181763
0.18885603547096252,0.7254354953765869
0.2756339907646179,0.6173126101493835
0.20427246391773224,0.7350056767463684
