0.5882192254066467,0.10730522871017456
0.5768420398235321,0.15766573697328568
0.5940717160701752,0.2815762460231781
0.5800222754478455,0.16029758751392365
0.5736618041992188,0.1550338864326477
0.5546180605888367,0.19799229502677917
0.5497642755508423,0.17975810170173645
0.5251424908638,0.22984302043914795
0.5189647674560547,0.19793200492858887
0.596663773059845,0.2820347547531128
0.5914796590805054,0.2811177372932434
0.5856847167015076,0.37203505635261536
0.5871738791465759,0.37525469064712524
0.5530500411987305,0.4412916600704193
0.5507481098175049,0.44034767150878906
0.5451151728630066,0.44438087940216064
0.5365238189697266,0.4307030737400055
0.5494245886802673,0.48112398386001587
0.5463715195655823,0.48198676109313965
